date_order,ord_no,ord_issue_by,site_no,art_no,order_qty,orderv_amt
2021-12-13,ORD001216,นางสาววรรณา พิพัฒน์วงศ์,1,2,23,0
2021-12-13,ORD001216,นางสาววรรณา พิพัฒน์วงศ์,1,8,20.7,0
2021-12-13,ORD001210,นางสาววรรณา พิพัฒน์วงศ์,3,4,17.25,0
2021-12-13,ORD001214,นางสาววรรณา พิพัฒน์วงศ์,3,8,20.7,0
2021-12-08,ORD000911,นางสาวอภิชาติ วงศ์สุนทร,3,7,11.5,0
2021-12-13,ORD001214,นางสาววรรณา พิพัฒน์วงศ์,3,2,46,0
2021-12-13,ORD001232,นางสาวอภิชาติ วงศ์สุนทร,3,7,23,0
2021-12-13,ORD001213,นางสาววรรณา พิพัฒน์วงศ์,4,4,17.25,0
2021-12-13,ORD001217,นางสาววรรณา พิพัฒน์วงศ์,4,2,23,0
2021-12-14,ORD001364,นางสาววรรณา พิพัฒน์วงศ์,4,5,34.5,3795
2021-12-13,ORD001215,นางสาววรรณา พิพัฒน์วงศ์,0,8,20.7,0
2021-12-13,ORD001233,นางสาวอภิชาติ วงศ์สุนทร,0,7,11.5,0
2021-12-13,ORD001223,นางสาวอภิชาติ วงศ์สุนทร,3,3,46,0
2021-12-13,ORD001227,นางสาวอภิชาติ วงศ์สุนทร,3,0,103.5,0
2021-12-14,ORD001346,นางสาววรรณา พิพัฒน์วงศ์,3,4,17.25,0
2021-12-13,ORD001231,นางสาวอภิชาติ วงศ์สุนทร,2,0,34.5,0
2021-12-13,ORD001237,นางสาวอภิชาติ วงศ์สุนทร,2,6,48.3,0
2021-12-14,ORD001358,นางสาววรรณา พิพัฒน์วงศ์,2,0,34.5,0
2021-12-13,ORD001238,นางสาวอภิชาติ วงศ์สุนทร,1,6,48.3,0
2021-12-13,ORD001231,นางสาวอภิชาติ วงศ์สุนทร,2,7,80.5,0
2021-12-13,ORD001222,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2021-12-13,ORD001230,นางสาวอภิชาติ วงศ์สุนทร,4,0,34.5,0
2021-12-13,ORD001239,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2021-12-14,ORD001313,นายธนพล จิตรสมบูรณ์,4,7,46,0
2021-12-13,ORD001219,นางสาวอภิชาติ วงศ์สุนทร,0,9,11.5,0
2021-12-13,ORD001228,นางสาวอภิชาติ วงศ์สุนทร,0,7,46,0
2021-12-14,ORD001334,นางสาววรรณา พิพัฒน์วงศ์,0,2,23,0
2021-12-13,ORD001224,นางสาวอภิชาติ วงศ์สุนทร,0,3,69,0
2021-12-14,ORD001347,นางสาววรรณา พิพัฒน์วงศ์,0,4,17.25,0
2021-12-14,ORD001349,นางสาววรรณา พิพัฒน์วงศ์,4,4,17.25,0
2021-12-14,ORD001365,นางสาววรรณา พิพัฒน์วงศ์,4,5,17.25,1897.5
2021-12-13,ORD001229,นางสาวอภิชาติ วงศ์สุนทร,1,0,23,0
2021-12-13,ORD001220,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2021-12-14,ORD001335,นางสาววรรณา พิพัฒน์วงศ์,4,2,23,0
2021-12-14,ORD001348,นางสาววรรณา พิพัฒน์วงศ์,1,4,51.75,0
2021-12-13,ORD001229,นางสาวอภิชาติ วงศ์สุนทร,1,7,34.5,0
2021-12-14,ORD001336,นางสาววรรณา พิพัฒน์วงศ์,2,8,20.7,0
2021-12-15,ORD001429,นายสมชาย แซ่ลิ้ม,2,7,69,3588
2021-12-14,ORD001365,นางสาววรรณา พิพัฒน์วงศ์,4,7,57.5,3335
2021-12-13,ORD001225,นางสาวอภิชาติ วงศ์สุนทร,2,3,46,0
2021-12-13,ORD001173,นายอาทิตย์ รุ่งเรือง,4,9,11.5,0
2021-12-13,ORD001221,นางสาวอภิชาติ วงศ์สุนทร,4,9,23,0
2021-12-13,ORD001226,นางสาวอภิชาติ วงศ์สุนทร,1,3,46,0
2021-12-14,ORD001333,นางสาววรรณา พิพัฒน์วงศ์,3,2,46,0
2021-12-13,ORD001218,นางสาวอภิชาติ วงศ์สุนทร,3,9,23,0
2021-12-13,ORD001227,นางสาวอภิชาติ วงศ์สุนทร,3,5,17.25,0
2021-12-13,ORD001227,นางสาวอภิชาติ วงศ์สุนทร,3,7,80.5,0
2021-12-13,ORD001235,นางสาวอภิชาติ วงศ์สุนทร,3,6,82.8,0
2021-12-13,ORD001236,นางสาวอภิชาติ วงศ์สุนทร,0,6,27.6,0
2021-12-14,ORD001363,นางสาวอภิชาติ วงศ์สุนทร,4,0,34.5,0
2021-12-15,ORD001409,นางสาววรรณา พิพัฒน์วงศ์,4,4,17.25,0
2021-12-13,ORD001244,นางสาวอภิชาติ วงศ์สุนทร,4,6,13.8,0
2021-12-14,ORD001360,นางสาวอภิชาติ วงศ์สุนทร,3,5,17.25,0
2021-12-15,ORD001426,นางสาววรรณา พิพัฒน์วงศ์,3,2,23,0
2021-12-14,ORD001366,นางสาววรรณา พิพัฒน์วงศ์,4,7,34.5,2001
2021-12-14,ORD001338,นางสาวอภิชาติ วงศ์สุนทร,4,8,20.7,0
2021-12-14,ORD001366,นางสาววรรณา พิพัฒน์วงศ์,4,5,17.25,1897.5
2021-12-14,ORD001353,นางสาวอภิชาติ วงศ์สุนทร,4,9,23,0
2021-12-14,ORD001362,นางสาวอภิชาติ วงศ์สุนทร,1,0,11.5,0
2021-12-14,ORD001360,นางสาวอภิชาติ วงศ์สุนทร,3,0,92,0
2021-12-13,ORD001240,นางสาวอภิชาติ วงศ์สุนทร,3,6,69,0
2021-12-14,ORD001355,นางสาวอภิชาติ วงศ์สุนทร,0,3,46,0
2021-12-13,ORD001242,นางสาวอภิชาติ วงศ์สุนทร,2,6,48.3,0
2021-12-14,ORD001356,นางสาวอภิชาติ วงศ์สุนทร,2,3,46,0
2021-12-16,ORD001514,นายสมชาย แซ่ลิ้ม,2,5,69,6348
2021-12-14,ORD001359,นางสาวอภิชาติ วงศ์สุนทร,2,7,57.5,0
2021-12-15,ORD001402,นายสมชาย แซ่ลิ้ม,2,7,34.5,0
2021-12-13,ORD001241,นางสาวอภิชาติ วงศ์สุนทร,0,6,27.6,0
2021-12-14,ORD001361,นางสาวอภิชาติ วงศ์สุนทร,0,5,17.25,0
2021-12-14,ORD001352,นางสาวอภิชาติ วงศ์สุนทร,1,9,23,0
2021-12-15,ORD001408,นางสาววรรณา พิพัฒน์วงศ์,1,4,17.25,0
2021-12-14,ORD001362,นางสาวอภิชาติ วงศ์สุนทร,1,5,17.25,0
2021-12-13,ORD001243,นางสาวอภิชาติ วงศ์สุนทร,1,6,34.5,0
2021-12-15,ORD001427,นางสาววรรณา พิพัฒน์วงศ์,1,2,23,0
2021-12-14,ORD001357,นางสาวอภิชาติ วงศ์สุนทร,1,3,23,0
2021-12-14,ORD001362,นางสาวอภิชาติ วงศ์สุนทร,1,7,34.5,0
2021-12-14,ORD001340,นางสาวอภิชาติ วงศ์สุนทร,0,8,41.4,0
2021-12-14,ORD001351,นางสาวอภิชาติ วงศ์สุนทร,0,9,23,0
2021-12-14,ORD001361,นางสาวอภิชาติ วงศ์สุนทร,0,7,46,0
2021-12-14,ORD001354,นางสาวอภิชาติ วงศ์สุนทร,3,3,46,0
2021-12-14,ORD001360,นางสาวอภิชาติ วงศ์สุนทร,3,7,69,0
2021-12-14,ORD001339,นางสาวอภิชาติ วงศ์สุนทร,3,8,20.7,0
2021-12-14,ORD001350,นางสาวอภิชาติ วงศ์สุนทร,3,9,23,0
2021-12-15,ORD001407,นางสาววรรณา พิพัฒน์วงศ์,3,4,17.25,0
2021-12-14,ORD001361,นางสาวอภิชาติ วงศ์สุนทร,0,0,11.5,0
2021-12-14,ORD001337,นางสาวอภิชาติ วงศ์สุนทร,1,8,20.7,0
2021-12-15,ORD001416,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2021-12-15,ORD001432,นางสาวอภิชาติ วงศ์สุนทร,2,0,23,0
2021-12-15,ORD001436,นางสาวอภิชาติ วงศ์สุนทร,2,0,23,0
2021-12-17,ORD001668,นายสมชาย แซ่ลิ้ม,2,5,51.75,4761
2021-12-17,ORD001668,นายสมชาย แซ่ลิ้ม,2,4,69,1863
2021-12-15,ORD001432,นางสาวอภิชาติ วงศ์สุนทร,2,7,46,0
2021-12-16,ORD001526,นางสาวอภิชาติ วงศ์สุนทร,2,7,34.5,0
2021-12-13,ORD001248,นางสาวอภิชาติ วงศ์สุนทร,2,6,27.6,0
2021-12-15,ORD001414,นางสาวอภิชาติ วงศ์สุนทร,2,3,23,0
2021-12-15,ORD001434,นางสาวอภิชาติ วงศ์สุนทร,4,0,23,0
2021-12-15,ORD001438,นางสาวอภิชาติ วงศ์สุนทร,4,0,23,0
2021-12-14,ORD001367,นางสาววรรณา พิพัฒน์วงศ์,4,5,17.25,1897.5
2021-12-14,ORD001367,นางสาววรรณา พิพัฒน์วงศ์,4,7,23,1334
2021-12-15,ORD001430,นางสาวอภิชาติ วงศ์สุนทร,3,7,46,0
2021-12-16,ORD001524,นางสาวอภิชาติ วงศ์สุนทร,3,7,23,0
2021-12-13,ORD001246,นางสาวอภิชาติ วงศ์สุนทร,3,6,48.3,0
2021-12-16,ORD001509,นางสาววรรณา พิพัฒน์วงศ์,3,2,23,0
2021-12-15,ORD001431,นางสาวอภิชาติ วงศ์สุนทร,0,5,17.25,0
2021-12-15,ORD001433,นางสาวอภิชาติ วงศ์สุนทร,1,5,17.25,0
2021-12-15,ORD001430,นางสาวอภิชาติ วงศ์สุนทร,3,5,17.25,0
2021-12-15,ORD001410,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2021-12-15,ORD001430,นางสาวอภิชาติ วงศ์สุนทร,3,0,69,0
2021-12-15,ORD001435,นางสาวอภิชาติ วงศ์สุนทร,3,0,69,0
2021-12-15,ORD001412,นางสาวอภิชาติ วงศ์สุนทร,3,3,23,0
2021-12-15,ORD001415,นางสาวอภิชาติ วงศ์สุนทร,1,3,23,0
2021-12-15,ORD001433,นางสาวอภิชาติ วงศ์สุนทร,1,7,23,0
2021-12-16,ORD001527,นางสาวอภิชาติ วงศ์สุนทร,1,7,11.5,0
2021-12-15,ORD001411,นางสาวอภิชาติ วงศ์สุนทร,4,9,11.5,0
2021-12-16,ORD001516,นางสาววรรณา พิพัฒน์วงศ์,1,4,17.25,0
2021-12-16,ORD001512,นางสาววรรณา พิพัฒน์วงศ์,4,2,23,0
2021-12-15,ORD001433,นางสาวอภิชาติ วงศ์สุนทร,1,0,11.5,0
2021-12-15,ORD001437,นางสาวอภิชาติ วงศ์สุนทร,1,0,11.5,0
2021-12-13,ORD001245,นางสาวอภิชาติ วงศ์สุนทร,1,6,27.6,0
2021-12-13,ORD001247,นางสาวอภิชาติ วงศ์สุนทร,0,6,20.7,0
2021-12-15,ORD001413,นางสาวอภิชาติ วงศ์สุนทร,0,3,23,0
2021-12-15,ORD001431,นางสาวอภิชาติ วงศ์สุนทร,0,7,34.5,0
2021-12-16,ORD001525,นางสาวอภิชาติ วงศ์สุนทร,0,7,11.5,0
2021-12-16,ORD001515,นางสาววรรณา พิพัฒน์วงศ์,0,4,17.25,0
2021-12-16,ORD001510,นางสาววรรณา พิพัฒน์วงศ์,3,2,23,0
2021-12-16,ORD001513,นางสาววรรณา พิพัฒน์วงศ์,4,8,20.7,0
2021-12-14,ORD001343,นางสาวอภิชาติ วงศ์สุนทร,3,8,20.7,0
2021-12-14,ORD001345,นางสาวอภิชาติ วงศ์สุนทร,2,0,23,0
2021-12-15,ORD001418,นางสาวอภิชาติ วงศ์สุนทร,0,3,46,0
2021-12-14,ORD001368,นางสาววรรณา พิพัฒน์วงศ์,4,7,23,1334
2021-12-14,ORD001342,นางสาวอภิชาติ วงศ์สุนทร,4,0,11.5,0
2021-12-14,ORD001368,นางสาววรรณา พิพัฒน์วงศ์,4,5,17.25,1897.5
2021-12-13,ORD001253,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2021-12-16,ORD001520,นางสาวอภิชาติ วงศ์สุนทร,4,9,11.5,0
2021-12-17,ORD001655,นางสาววรรณา พิพัฒน์วงศ์,4,4,17.25,0
2021-12-14,ORD001343,นางสาวอภิชาติ วงศ์สุนทร,3,0,57.5,0
2021-12-16,ORD001517,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2021-12-16,ORD001522,นางสาวอภิชาติ วงศ์สุนทร,3,5,17.25,0
2021-12-17,ORD001652,นางสาววรรณา พิพัฒน์วงศ์,3,4,17.25,0
2021-12-15,ORD001417,นางสาวอภิชาติ วงศ์สุนทร,3,3,23,0
2021-12-16,ORD001528,นางสาวอภิชาติ วงศ์สุนทร,3,7,23,0
2021-12-13,ORD001249,นางสาวอภิชาติ วงศ์สุนทร,3,6,48.3,0
2021-12-16,ORD001530,นางสาวอภิชาติ วงศ์สุนทร,2,7,34.5,0
2021-12-15,ORD001419,นางสาวอภิชาติ วงศ์สุนทร,2,3,23,0
2021-12-16,ORD001519,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2021-12-14,ORD001341,นางสาวอภิชาติ วงศ์สุนทร,1,0,11.5,0
2021-12-16,ORD001521,นางสาวอภิชาติ วงศ์สุนทร,1,5,17.25,0
